,id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_blocked_shot,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_right,att_fastbreak,att_goal_high_left,att_goal_low_right,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_total,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_right,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,clearance_off_line,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,foul_throw_in,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,assist_pass_lost,last_man_tackle,att_cmiss_high_left,att_goal_low_left,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_lf_target,att_sv_high_left,goal_assist_setplay,six_yard_block,att_assist_setplay,att_lf_goal,att_post_left,accurate_corners_intobox,accurate_freekick_cross,assist_penalty_won,att_cmiss_left,att_freekick_target,att_freekick_total,att_goal_high_centre,att_goal_high_right,att_goal_low_centre,att_one_on_one,corner_taken,freekick_cross,goal_assist_deadball,penalty_won,total_corners_intobox,assist_attempt_saved,att_freekick_miss,att_obox_goal,att_obox_post,att_pen_goal,att_post_right,att_pen_target,accurate_goal_kicks,assist_free_kick_won,goal_kicks,red_card,att_lg_centre,accurate_keeper_throws,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,second_yellow,own_goals,att_cmiss_high_right,att_hd_post,att_obxd_left,att_obx_left,att_freekick_goal,att_obp_goal,dangerous_play,goal_fastbreak,accurate_keeper_sweeper,cross_not_claimed,gk_smother,penalty_faced,penalty_save,stand_save,total_keeper_sweeper,assist_own_goal,att_pen_miss,att_freekick_post,att_obxd_right,assist_handball_won,att_obx_right,att_lg_right,att_pen_post,att_corner,assist_post,att_lg_left,rescinded_red_card,age,birth,birth_exact,country,isoCode,loan,position,positionInfo,shirtNum,name,first,last,nationalTeam,playerId,season
10,12136.0,1030.0,157.0,29.0,7.0,3.0,1707.0,2.0,67.0,188.0,2708.0,1.0,2.0,18.0,50.0,49.0,38.0,,38.0,266.0,141.0,8.0,58.0,22.0,6.0,1.0,1.0,,2.0,,,,4.0,,3.0,1.0,,63.0,6.0,4.0,1.0,9.0,9.0,14.0,26.0,16.0,58.0,52.0,1.0,,,3.0,2.0,1.0,,2.0,6.0,6.0,389.0,261.0,3.0,,,4.0,50.0,18.0,43.0,11.0,,5.0,7.0,20.0,6.0,172.0,184.0,4.0,64.0,41.0,3.0,1.0,487.0,6.0,57.0,,865.0,37.0,1.0,50.0,48.0,2.0,1.0,7.0,6.0,2.0,4.0,41.0,178.0,2.0,37.0,3.0,37.0,930.0,403.0,293.0,13.0,12.0,3266.0,4.0,17.0,22.0,17.0,3044.0,9.0,1.0,455.0,321.0,,194.0,5.0,555.0,555.0,12.0,106.0,143.0,2.0,50.0,932.0,2.0,3.0,,31.0,804.0,2644.0,21.0,39.0,1128.0,287.0,64.0,24.0,102.0,27.0,423922.267578125,,1014.0,9.0,2090.0,22.0,68.0,284.0,,3116.0,2.0,66.0,7.0,1.0,78.0,11.0,18.0,3688.0,24.0,35.0,35.0,42.0,19.0,18.0,14.0,57.0,10.0,,,,,,,,,16.0,1.0,5.0,,10.0,1.0,1.0,23.0,6.0,,1.0,2.0,8.0,1.0,,,,89.0,15.0,4.0,,76.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 200 days,27 September 1992,717552000000.0,Switzerland,CH,False,M,Centre Central Midfielder,34.0,Granit Xhaka,Granit,Xhaka,Switzerland,26145.0,2017
11,14446.0,17.0,1.0,,,0.0,14.0,0.0,1.0,1.0,31.0,,,,3.0,0.0,2.0,,2.0,5.0,3.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,8.0,1.0,,,,1.0,4.0,,,,,,,2.0,,8.0,4.0,1.0,1.0,,,,5.0,,3.0,,9.0,1.0,,2.0,2.0,,,,,,,,1.0,,1.0,,1.0,12.0,1.0,1.0,2.0,1.0,82.0,,,,,39.0,,1.0,4.0,2.0,,2.0,,14.0,14.0,,0.0,1.0,,4.0,11.0,,,,1.0,4.0,30.0,3.0,,20.0,2.0,1.0,,,,10513.53686523438,,8.0,1.0,20.0,0.0,2.0,1.0,,40.0,,1.0,1.0,1.0,4.0,1.0,,58.0,1.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 years 238 days,20 August 1999,935107200000.0,England,GB-ENG,False,M,Centre Central Midfielder,69.0,Joseph Willock,Joseph,Willock,England,21858.0,2017
12,6899.0,154.0,16.0,4.0,4.0,5.0,404.0,,78.0,8.0,554.0,1.0,1.0,,61.0,29.0,32.0,,13.0,162.0,85.0,60.0,8.0,32.0,34.0,1.0,12.0,1.0,2.0,1.0,,8.0,15.0,13.0,14.0,,18.0,17.0,4.0,,3.0,6.0,2.0,2.0,1.0,3.0,8.0,62.0,,10.0,11.0,48.0,3.0,1.0,,12.0,4.0,4.0,219.0,53.0,5.0,13.0,9.0,1.0,36.0,17.0,23.0,1.0,,13.0,3.0,50.0,6.0,173.0,114.0,1.0,4.0,1.0,,,41.0,12.0,28.0,,154.0,26.0,14.0,28.0,26.0,2.0,11.0,4.0,3.0,3.0,0.0,1.0,46.0,2.0,7.0,1.0,7.0,174.0,19.0,11.0,9.0,2.0,2211.0,,14.0,22.0,35.0,674.0,3.0,7.0,54.0,101.0,,66.0,2.0,316.0,316.0,9.0,13.0,31.0,1.0,36.0,175.0,1.0,1.0,1.0,16.0,297.0,506.0,16.0,36.0,173.0,32.0,4.0,45.0,16.0,16.0,251694.1561279297,1.0,422.0,30.0,565.0,,92.0,17.0,23.0,722.0,2.0,68.0,16.0,6.0,24.0,9.0,,1093.0,196.0,62.0,62.0,28.0,17.0,33.0,24.0,17.0,1.0,,,,4.0,2.0,,,2.0,10.0,,1.0,3.0,,2.0,,,,,3.0,,,,2.0,,5.0,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 322 days,28 May 1991,675388800000.0,France,FR,False,F,Centre Striker,9.0,Alexandre Lacazette,Alexandre,Lacazette,France,48542.0,2017
13,5110.0,81.0,7.0,2.0,2.0,2.0,141.0,1.0,34.0,5.0,220.0,1.0,,3.0,28.0,8.0,13.0,,1.0,92.0,50.0,28.0,3.0,9.0,19.0,4.0,1.0,,,1.0,2.0,2.0,5.0,10.0,4.0,,9.0,6.0,,,,2.0,3.0,2.0,1.0,,3.0,23.0,,7.0,7.0,24.0,,,,5.0,2.0,2.0,103.0,29.0,1.0,6.0,8.0,,27.0,7.0,6.0,3.0,,12.0,4.0,12.0,,50.0,32.0,,7.0,2.0,,,21.0,3.0,1.0,,54.0,12.0,10.0,15.0,15.0,,8.0,4.0,4.0,4.0,,2.0,30.0,,3.0,,3.0,52.0,14.0,5.0,6.0,,1058.0,,4.0,9.0,19.0,296.0,1.0,2.0,49.0,24.0,,25.0,1.0,141.0,141.0,3.0,12.0,14.0,,27.0,108.0,1.0,,1.0,5.0,89.0,199.0,13.0,13.0,107.0,21.0,7.0,14.0,16.0,16.0,118319.30908203125,1.0,142.0,16.0,226.0,4.0,39.0,13.0,10.0,317.0,2.0,31.0,2.0,1.0,5.0,1.0,3.0,455.0,66.0,12.0,12.0,8.0,7.0,11.0,10.0,4.0,,,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,0.0,,,1.0,,1.0,,,5.0,3.0,0.0,,,,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 years 301 days,18 June 1989,614131200000.0,France,FR,False,F,Centre Striker,14.0,Pierre-Emerick Aubameyang,Pierre-Emerick,Aubameyang,Gabon,94217.0,2017
14,4245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 225 days,2 September 1992,715392000000.0,Argentina,AR,True,G,Goalkeeper,26.0,Emiliano Martínez,Emiliano,Martínez,Argentina,153068.0,2017
15,4620.0,303.0,15.0,1.0,1.0,,198.0,3.0,,31.0,500.0,,,20.0,30.0,28.0,12.0,,5.0,79.0,46.0,8.0,2.0,2.0,6.0,,,,,,,,2.0,,4.0,,2.0,1.0,2.0,,,,2.0,1.0,,1.0,2.0,2.0,,,2.0,5.0,4.0,,,2.0,1.0,,38.0,71.0,,2.0,,3.0,10.0,3.0,9.0,1.0,,5.0,2.0,6.0,2.0,56.0,57.0,3.0,44.0,22.0,,,57.0,,10.0,,218.0,10.0,,14.0,14.0,,,,,,1.0,22.0,53.0,,18.0,2.0,18.0,211.0,109.0,77.0,4.0,8.0,869.0,7.0,,2.0,3.0,586.0,11.0,1.0,34.0,103.0,1.0,21.0,2.0,128.0,128.0,2.0,43.0,26.0,,10.0,133.0,,,,4.0,54.0,486.0,3.0,2.0,344.0,41.0,44.0,10.0,7.0,7.0,100603.80584716797,,92.0,2.0,263.0,22.0,,65.0,,600.0,,10.0,5.0,2.0,17.0,,21.0,784.0,15.0,9.0,9.0,5.0,6.0,7.0,2.0,10.0,1.0,,,,,,3.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 years 85 days,20 January 1995,790560000000.0,England,GB-ENG,True,D,Centre Central Defender,5.0,Calum Chambers,Calum,Chambers,England,135177.0,2017
16,10422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 years 218 days,9 September 1994,779068800000.0,England,GB-ENG,False,G,Goalkeeper,33.0,Matt Macey,Matt,Macey,England,155025.0,2017
17,66104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 years 301 days,18 June 2001,992822400000.0,Brazil,BR,False,M,Midfielder,,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,Brazil,166789.0,2017
18,14450.0,18.0,2.0,,,,55.0,,8.0,1.0,73.0,,,,,1.0,3.0,,,13.0,8.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,2.0,,,,1.0,,,,,,,19.0,10.0,,,,,4.0,,,,,1.0,,1.0,,3.0,8.0,,,,,,3.0,1.0,,,16.0,2.0,,3.0,3.0,,,,,,,,2.0,,3.0,,3.0,23.0,2.0,2.0,1.0,,146.0,,1.0,,,79.0,,,5.0,23.0,,4.0,,16.0,16.0,1.0,4.0,5.0,,4.0,21.0,,,,2.0,32.0,73.0,4.0,1.0,21.0,2.0,,3.0,1.0,1.0,17810.21264648438,,35.0,,59.0,,8.0,2.0,,79.0,,2.0,2.0,1.0,4.0,,,107.0,4.0,5.0,5.0,2.0,2.0,1.0,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 years 126 days,10 December 1999,944784000000.0,England,GB-ENG,False,F,Left/Centre/Right Striker,24.0,Reiss Nelson,Reiss,Nelson,England,160118.0,2017
19,7163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 years 251 days,7 August 1996,839376000000.0,Spain,ES,True,M,Left/Centre/Right Attacking Midfielder,8.0,Dani Ceballos,Dani,Ceballos,Spain,160682.0,2017
20,50252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 years 321 days,29 May 1995,801705600000.0,France,FR,False,F,Right Winger,19.0,Nicolas Pépé,Nicolas,Pépé,Cote D'Ivoire,160783.0,2017
21,12185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 years 314 days,5 June 1997,865468800000.0,Scotland,GB-SCT,False,D,Left Full Back,,Kieran Tierney,Kieran,Tierney,Scotland,166103.0,2017
22,4100.0,300.0,24.0,,,,120.0,0.0,3.0,40.0,420.0,,,,16.0,17.0,10.0,,7.0,68.0,49.0,3.0,8.0,1.0,2.0,,1.0,,,,,,,1.0,2.0,,,4.0,1.0,3.0,1.0,,,2.0,3.0,3.0,8.0,4.0,,,2.0,7.0,1.0,1.0,,2.0,,,38.0,66.0,,,1.0,4.0,6.0,2.0,10.0,2.0,,,1.0,4.0,1.0,44.0,51.0,4.0,41.0,23.0,,2.0,82.0,1.0,12.0,,157.0,9.0,1.0,13.0,13.0,,1.0,,,,,23.0,29.0,,24.0,2.0,24.0,156.0,97.0,57.0,3.0,9.0,839.0,1.0,,1.0,4.0,471.0,5.0,2.0,40.0,49.0,,16.0,2.0,90.0,90.0,1.0,42.0,23.0,,6.0,141.0,,1.0,,5.0,48.0,406.0,4.0,1.0,313.0,54.0,41.0,5.0,1.0,1.0,78164.93041992188,,95.0,,180.0,3.0,3.0,76.0,,492.0,,11.0,,1.0,18.0,,,641.0,3.0,7.0,7.0,15.0,6.0,3.0,1.0,11.0,4.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 years 358 days,22 April 1987,546048000000.0,Brazil,BR,False,D,Centre Central Defender,23.0,David Luiz,David,Luiz Moreira Marinho,Brazil,162019.0,2017
23,49481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 years 222 days,5 September 2001,999648000000.0,England,GB-ENG,False,F,Left Winger,77.0,Bukayo Saka,Bukayo,Saka,England,135654.0,2017
24,14434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21 years 101 days,4 January 1999,915408000000.0,England,GB-ENG,False,D,Left Full Back,40.0,Tolaji Bola,Tolaji,Bola,England,138271.0,2017
25,14444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 years 110 days,26 December 1999,946166400000.0,Wales,GB-WLS,False,M,Midfielder,41.0,Robbie Burton,Robbie,Burton,Wales,138274.0,2017
26,19871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 years 286 days,3 July 2001,994118400000.0,England,GB-ENG,False,F,Forward,38.0,Folarin Balogun,Folarin,Balogun,England,139685.0,2017
27,21958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 years 280 days,9 July 2000,963100800000.0,England,GB-ENG,False,D,Central Defender,49.0,Zech Medley,Zech,Medley,England,139118.0,2017
28,14451.0,1.0,,,,,5.0,,1.0,,6.0,,,,,,3.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,0.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,3.0,2.0,,,,,,0.0,,,,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,2.0,,,3.0,,17.0,1.0,,,1.0,7.0,,,,2.0,,,,3.0,3.0,,,2.0,,,1.0,,,,,2.0,6.0,,,1.0,,,,,,4321.022094726565,,3.0,,6.0,,1.0,,,7.0,,1.0,,3.0,1.0,,,12.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 years 320 days,30 May 1999,928022400000.0,England,GB-ENG,True,F,Centre Striker,14.0,Eddie Nketiah,Eddie,Nketiah,England,161996.0,2017
29,20097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 years 227 days,31 August 1993,746755200000.0,Spain,ES,False,D,Centre Central Defender,,Pablo Marí,Pablo,Marí,Spain,180764.0,2017
30,11347.0,392.0,61.0,28.0,28.0,1.0,571.0,19.0,8.0,77.0,935.0,,2.0,310.0,62.0,33.0,32.0,,10.0,221.0,167.0,7.0,16.0,20.0,,,7.0,,3.0,,,,2.0,,4.0,,1.0,3.0,2.0,1.0,4.0,1.0,7.0,2.0,11.0,3.0,16.0,19.0,,,3.0,20.0,1.0,,2.0,,1.0,1.0,248.0,155.0,6.0,,,27.0,73.0,4.0,9.0,7.0,,81.0,52.0,21.0,11.0,115.0,110.0,27.0,82.0,38.0,2.0,,243.0,3.0,16.0,,524.0,32.0,,44.0,34.0,10.0,,3.0,3.0,2.0,,38.0,80.0,,24.0,6.0,24.0,452.0,233.0,97.0,14.0,31.0,2797.0,2.0,12.0,12.0,4.0,1248.0,8.0,3.0,20.0,489.0,,157.0,1.0,552.0,552.0,4.0,107.0,44.0,,73.0,51.0,,3.0,,15.0,290.0,914.0,24.0,24.0,484.0,172.0,82.0,14.0,137.0,137.0,337712.7919921875,,441.0,1.0,928.0,105.0,8.0,239.0,3.0,1275.0,2.0,23.0,3.0,,54.0,2.0,343.0,2140.0,27.0,34.0,34.0,19.0,7.0,7.0,28.0,34.0,3.0,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 years 227 days,31 August 1991,683596800000.0,Germany,DE,True,D,Right Wing Back,17.0,Cédric Soares,Cédric Ricardo,Alves Soares,Portugal,180108.0,2017
31,51416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 years 217 days,10 September 1990,652924800000.0,Norway,NO,False,G,Goalkeeper,25.0,Ørjan Nyland,Ørjan,Nyland,Norway,135178.0,2017
32,4348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27 years 204 days,23 September 1992,717206400000.0,England,GB-ENG,True,G,Goalkeeper,21.0,Jed Steer,Jed,Steer,England,135709.0,2017
33,4402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 years 67 days,7 February 1989,602812800000.0,Wales,GB-WLS,False,D,Left Full Back,3.0,Neil Taylor,Neil,Taylor,Wales,43133.0,2017
34,4183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 years 218 days,9 September 1987,558144000000.0,Egypt,EG,False,D,Right Full Back,27.0,Ahmed El Mohamady,Ahmed Eissa,El Mohamady Abdel Fattah,Egypt,50119.0,2017
